1708992000000,54518.01000000,54693.73000000,54490.01000000,54583.59000000,29.58545000,1708995599999,1614790.18404970,2320,12.20707000,666260.96512960,0
1708995600000,54588.00000000,55832.37000000,54539.67000000,55812.75000000,111.11687000,1708999199999,6140480.48694600,14499,55.03435000,3038627.68350200,0
1708999200000,55809.41000000,57353.93000000,55637.12000000,56334.97000000,178.46522000,1709002799999,10077425.61795290,20900,92.38185000,5215537.32251070,0
1709002800000,56334.77000000,56575.99000000,55587.99000000,55731.84000000,75.41282000,1709006399999,4243993.16575820,6347,43.80741000,2467265.64935660,0
1709006400000,55736.86000000,56129.99000000,55638.00000000,55758.00000000,41.81541000,1709009999999,2336325.43101000,4468,21.13451000,1180774.20636950,0
1709010000000,55758.00000000,56213.47000000,55664.96000000,56085.73000000,44.04411000,1709013599999,2463948.73702310,3213,22.89065000,1279955.61930720,0
1709013600000,56082.01000000,56468.01000000,56067.20000000,56378.28000000,74.86753000,1709017199999,4214048.08007870,3527,23.49567000,1323031.27808020,0
1709017200000,56373.97000000,56399.99000000,55833.76000000,56080.37000000,53.86459000,1709020799999,3022189.91097040,3299,16.52581000,926974.75078280,0
1709020800000,56080.37000000,56489.99000000,56045.19000000,56268.15000000,37.91136000,1709024399999,2134638.76022950,2886,17.55105000,988281.63061260,0
1709024400000,56268.15000000,56784.00000000,56198.87000000,56650.97000000,41.29945000,1709027999999,2334379.05963960,3526,22.97151000,1298515.15998060,0
1709028000000,56641.73000000,56849.67000000,56406.18000000,56557.11000000,46.06166000,1709031599999,2607449.76899830,3230,26.49694000,1499859.84587050,0
1709031600000,56557.11000000,56617.40000000,56354.31000000,56566.46000000,33.58809000,1709035199999,1897654.80125330,2308,16.67114000,941940.49049200,0
1709035200000,56558.26000000,57450.00000000,56489.49000000,56822.00000000,92.34924000,1709038799999,5266099.90305060,6298,53.99176000,3080212.62848490,0
1709038800000,56833.37000000,57236.61000000,56640.00000000,57149.24000000,101.82187000,1709042399999,5799700.89622170,7895,56.79529000,3234076.88327740,0
1709042400000,57149.25000000,57391.45000000,56670.33000000,57002.00000000,127.85509000,1709045999999,7283647.68804710,10988,73.96788000,4215626.07894290,0
1709046000000,56999.36000000,57319.98000000,56640.09000000,56771.73000000,105.14325000,1709049599999,6003615.11405570,7293,70.35991000,4019014.64475030,0
1709049600000,56776.58000000,57196.00000000,56213.70000000,57069.37000000,92.30028000,1709053199999,5234121.93417240,8160,57.25007000,3245945.09288540,0
1709053200000,57062.28000000,57235.00000000,56686.88000000,56775.73000000,61.26007000,1709056799999,3490343.81218910,4287,29.57935000,1685969.56951800,0
1709056800000,56786.00000000,57155.92000000,56700.93000000,57136.01000000,133.83144000,1709060399999,7612947.67326040,5371,106.04755000,6031634.31961240,0
1709060400000,57137.73000000,57620.00000000,56938.01000000,57353.33000000,65.63424000,1709063999999,3758888.94961860,4617,40.61915000,2327273.36643180,0
1709064000000,57363.47000000,57378.92000000,56726.01000000,57017.68000000,90.68029000,1709067599999,5170434.44183570,6410,43.58895000,2485832.06422690,0
1709067600000,57017.23000000,57051.70000000,56604.64000000,56733.99000000,37.62141000,1709071199999,2135967.26218870,2797,16.89242000,959098.44801810,0
1709071200000,56733.03000000,57016.99000000,56666.01000000,56925.70000000,32.50144000,1709074799999,1848246.26299820,2038,16.96933000,964902.62483970,0
1709074800000,56925.26000000,57132.92000000,56868.27000000,57061.63000000,15.44975000,1709078399999,881033.48737470,1309,7.82144000,446085.20976640,0
