1708819200000,51566.21000000,51586.17000000,51445.67000000,51483.29000000,6.44423000,1708822799999,331935.81957440,865,2.98538000,153765.05374280,0
1708822800000,51483.28000000,51679.00000000,51437.65000000,51679.00000000,9.43996000,1708826399999,486580.03536590,1191,7.14804000,368393.77083300,0
1708826400000,51679.00000000,51906.61000000,51540.25000000,51584.84000000,33.52919000,1708829999999,1734708.79130100,2403,21.67372000,1121401.25765070,0
1708830000000,51592.97000000,51624.00000000,51455.24000000,51624.00000000,9.81835000,1708833599999,506055.12099780,1031,4.06984000,209781.84823630,0
1708833600000,51624.00000000,51631.28000000,51510.78000000,51613.36000000,5.81727000,1708837199999,300115.01756510,761,3.64517000,188080.87261520,0
1708837200000,51611.43000000,51725.02000000,51589.90000000,51664.01000000,8.55422000,1708840799999,441758.55244360,810,5.45557000,281753.33894320,0
1708840800000,51664.01000000,51806.80000000,51628.05000000,51739.30000000,15.45608000,1708844399999,799620.57109490,1113,9.66515000,500066.41059510,0
1708844400000,51752.23000000,51773.99000000,51676.00000000,51717.75000000,8.64446000,1708847999999,447142.44074510,910,5.41452000,280069.04707050,0
1708848000000,51717.75000000,51777.71000000,51583.75000000,51605.92000000,7.49753000,1708851599999,387604.41403850,864,3.94876000,204128.56460650,0
1708851600000,51604.25000000,51646.00000000,51533.50000000,51643.33000000,6.37776000,1708855199999,329037.80085540,762,2.90321000,149806.63104360,0
1708855200000,51642.28000000,51675.92000000,51558.26000000,51572.02000000,4.54344000,1708858799999,234507.97862970,865,2.68922000,138811.28649630,0
1708858800000,51573.53000000,51695.68000000,51560.00000000,51643.42000000,5.70619000,1708862399999,294697.67651630,997,3.75872000,194112.38605920,0
1708862400000,51643.42000000,51667.09000000,51584.00000000,51653.76000000,4.97701000,1708865999999,256911.40575940,898,2.45137000,126536.45452420,0
1708866000000,51653.75000000,51693.47000000,51553.03000000,51614.01000000,7.18659000,1708869599999,370996.84648440,1081,4.00575000,206820.25613700,0
1708869600000,51614.00000000,51794.18000000,51600.00000000,51742.40000000,10.90769000,1708873199999,564010.20362890,1705,6.83740000,353540.63407770,0
1708873200000,51742.39000000,51760.00000000,51424.70000000,51521.71000000,16.37130000,1708876799999,845026.09557340,1952,6.16678000,318305.22954040,0
1708876800000,51520.96000000,51619.81000000,51271.40000000,51384.95000000,26.08077000,1708880399999,1340874.22452200,2363,13.43347000,690569.95702130,0
1708880400000,51374.42000000,51574.69000000,51357.76000000,51555.22000000,8.79951000,1708883999999,452708.16712040,838,3.89543000,200448.62742640,0
1708884000000,51555.22000000,51580.00000000,51498.01000000,51580.00000000,5.23349000,1708887599999,269755.15962360,713,3.25004000,167520.64424450,0
1708887600000,51579.99000000,51736.30000000,51506.47000000,51670.09000000,13.93912000,1708891199999,719286.65167580,1412,9.21865000,475619.63563550,0
1708891200000,51670.10000000,51986.59000000,51670.00000000,51732.12000000,38.91470000,1708894799999,2018120.69752440,3811,20.63384000,1070084.70854740,0
1708894800000,51732.12000000,51784.00000000,51644.36000000,51768.14000000,7.24183000,1708898399999,374566.57145910,1004,2.68793000,139034.56231970,0
1708898400000,51768.14000000,51866.72000000,51658.00000000,51700.00000000,12.10716000,1708901999999,626743.30078170,886,8.16746000,422804.94496410,0
1708902000000,51706.60000000,51801.99000000,51674.69000000,51720.00000000,6.49368000,1708905599999,335988.17674910,970,2.74770000,142162.10111860,0
