1708387200000,2944.81000000,2956.04000000,2930.04000000,2935.06000000,246.10280000,1708390799999,724885.97552100,890,124.52980000,366811.74649700,0
1708390800000,2934.95000000,2944.62000000,2904.70000000,2921.81000000,451.78420000,1708394399999,1319230.21560300,1083,207.99110000,607184.16508000,0
1708394400000,2921.30000000,2929.98000000,2916.04000000,2926.59000000,235.24870000,1708397999999,687656.91233800,600,135.24920000,395371.81474200,0
1708398000000,2927.33000000,2931.00000000,2905.81000000,2907.01000000,133.29020000,1708401599999,389057.38262100,534,50.22840000,146664.38334700,0
1708401600000,2907.80000000,2926.32000000,2903.81000000,2925.36000000,188.74650000,1708405199999,550472.47328900,576,109.20450000,318634.26075600,0
1708405200000,2924.17000000,2935.20000000,2922.45000000,2926.89000000,82.34680000,1708408799999,241140.71071600,398,49.11670000,143827.15044000,0
1708408800000,2927.39000000,2934.60000000,2925.60000000,2929.97000000,68.50670000,1708412399999,200842.02101800,265,28.54970000,83697.65097700,0
1708412400000,2930.41000000,2930.70000000,2916.27000000,2921.00000000,173.72000000,1708415999999,507733.06108700,553,106.61150000,311460.66568200,0
1708416000000,2921.51000000,2923.31000000,2904.60000000,2917.01000000,171.27030000,1708419599999,499182.89321400,579,83.01950000,241940.82863700,0
1708419600000,2916.23000000,2920.60000000,2873.71000000,2901.74000000,679.04370000,1708423199999,1966556.95056600,1569,297.84850000,862131.59080300,0
1708423200000,2901.17000000,2923.22000000,2900.28000000,2919.52000000,379.76600000,1708426799999,1106826.60798900,1007,213.23060000,621238.08016800,0
1708426800000,2920.92000000,2941.46000000,2919.79000000,2937.33000000,408.73740000,1708430399999,1198510.37381300,980,228.64170000,670103.61038600,0
1708430400000,2935.92000000,2954.00000000,2931.16000000,2931.51000000,475.00280000,1708433999999,1397271.24120800,1244,219.81510000,646645.96273700,0
1708434000000,2931.36000000,3002.60000000,2927.32000000,2997.34000000,1447.39700000,1708437599999,4309704.52296800,4088,778.53050000,2317613.14404000,0
1708437600000,2997.27000000,3004.77000000,2919.80000000,2939.61000000,1096.07080000,1708441199999,3238302.39373800,3662,494.34680000,1460386.30360600,0
1708441200000,2939.81000000,2940.15000000,2901.09000000,2925.26000000,1274.96960000,1708444799999,3724742.68052700,3328,797.75250000,2331053.12997000,0
1708444800000,2926.23000000,2935.00000000,2894.26000000,2897.31000000,637.47080000,1708448399999,1862731.02898500,2044,436.45870000,1276425.61605600,0
1708448400000,2896.00000000,2918.63000000,2887.15000000,2918.39000000,545.67090000,1708451999999,1585074.75578600,1641,248.43560000,722130.11898800,0
1708452000000,2916.60000000,2930.81000000,2908.35000000,2929.43000000,309.42030000,1708455599999,903341.45326300,857,136.83300000,399651.69098000,0
1708455600000,2930.39000000,2986.95000000,2927.13000000,2985.95000000,595.11760000,1708459199999,1761126.75381300,1858,332.78780000,984021.69861200,0
1708459200000,2985.99000000,2987.57000000,2966.40000000,2977.60000000,458.41780000,1708462799999,1364523.14777100,1241,214.55660000,638432.45680500,0
1708462800000,2979.20000000,2995.52000000,2970.60000000,2988.62000000,429.90820000,1708466399999,1284252.19374800,1073,202.07570000,603414.21811200,0
1708466400000,2989.29000000,3002.23000000,2984.00000000,2995.92000000,203.46930000,1708469999999,609071.13468600,588,108.88810000,326047.49377700,0
1708470000000,2995.58000000,3033.64000000,2995.58000000,3015.14000000,405.11280000,1708473599999,1221444.91405400,1203,187.52120000,565505.84336300,0
