1708300800000,2881.58000000,2893.40000000,2865.31000000,2871.69000000,246.36750000,1708304399999,709316.07383400,783,152.47100000,439089.04650700,0
1708304400000,2871.90000000,2872.82000000,2857.46000000,2867.57000000,118.91590000,1708307999999,340748.94463500,382,65.95980000,189047.36970100,0
1708308000000,2868.20000000,2889.23000000,2867.95000000,2882.57000000,207.89090000,1708311599999,598624.14229800,534,113.70890000,327264.98280300,0
1708311600000,2883.32000000,2889.45000000,2876.86000000,2887.14000000,162.75440000,1708315199999,469403.93380800,448,84.80080000,244566.73527100,0
1708315200000,2887.31000000,2902.57000000,2881.61000000,2897.41000000,251.39870000,1708318799999,727309.18422200,698,134.87180000,390153.38267400,0
1708318800000,2896.16000000,2911.39000000,2883.13000000,2907.20000000,311.29820000,1708322399999,901953.67454100,814,147.52640000,427468.37619100,0
1708322400000,2908.03000000,2931.62000000,2906.43000000,2922.04000000,497.66050000,1708325999999,1454049.09440300,1191,193.76510000,566049.69946500,0
1708326000000,2922.26000000,2930.49000000,2918.89000000,2926.64000000,160.22080000,1708329599999,468674.52686000,536,112.99370000,330563.98030300,0
1708329600000,2927.11000000,2928.50000000,2902.80000000,2906.50000000,279.07530000,1708333199999,813712.28758000,719,147.75870000,430686.22640600,0
1708333200000,2908.20000000,2921.01000000,2906.52000000,2908.58000000,291.60480000,1708336799999,849442.64327600,748,159.56320000,464810.60157600,0
1708336800000,2909.56000000,2918.50000000,2894.00000000,2911.53000000,388.22680000,1708340399999,1129504.81110800,1013,154.42460000,449254.06926900,0
1708340400000,2911.32000000,2917.07000000,2906.39000000,2912.60000000,256.10700000,1708343999999,746122.87887000,578,107.41140000,312849.25224400,0
1708344000000,2913.41000000,2919.59000000,2906.02000000,2906.44000000,141.39430000,1708347599999,411700.60306000,496,81.04020000,236000.45952400,0
1708347600000,2906.70000000,2912.71000000,2893.20000000,2895.00000000,214.79050000,1708351199999,623410.79768200,708,123.25940000,357768.78415700,0
1708351200000,2894.83000000,2908.00000000,2887.60000000,2901.20000000,177.32950000,1708354799999,514161.48747800,681,77.66500000,225190.28175300,0
1708354800000,2901.90000000,2920.18000000,2898.28000000,2908.85000000,255.45180000,1708358399999,743201.13977900,788,154.58750000,449733.74050000,0
1708358400000,2908.64000000,2936.36000000,2891.98000000,2896.09000000,413.75900000,1708361999999,1205722.83866100,1109,206.83830000,603297.13622400,0
1708362000000,2898.43000000,2944.66000000,2887.95000000,2942.59000000,537.70350000,1708365599999,1571573.19850400,1503,287.19940000,839659.61906200,0
1708365600000,2943.10000000,2954.40000000,2929.80000000,2933.41000000,375.25710000,1708369199999,1104406.62745700,1129,164.09160000,482865.93508000,0
1708369200000,2932.79000000,2936.94000000,2920.82000000,2934.47000000,203.14510000,1708372799999,595150.11557300,672,116.92620000,342509.68638700,0
1708372800000,2934.02000000,2942.14000000,2927.03000000,2934.49000000,137.31830000,1708376399999,403084.99905900,494,74.24990000,217923.88156200,0
1708376400000,2935.02000000,2969.00000000,2932.75000000,2967.78000000,333.79430000,1708379999999,985670.33891800,975,194.68370000,575038.88803800,0
1708380000000,2968.36000000,2984.72000000,2960.46000000,2961.24000000,319.57970000,1708383599999,950334.03821100,1074,139.58790000,415131.43511400,0
1708383600000,2962.60000000,2964.00000000,2935.29000000,2945.26000000,342.25400000,1708387199999,1009528.10026400,957,151.14390000,446000.57418700,0
